index_0,sample,value
1,459,1.0671942777596328
2,459,2.0294227821270834
3,459,2.0824131286441894
4,459,2.144138497388931
0,460,0.13292716410355643
1,460,1.0608845044106572
2,460,2.008731613781105
3,460,2.0518948809919717
4,460,2.0639525462815778
0,461,0.14495009624313523
1,461,1.06513654758522
2,461,1.93978322852092
3,461,2.0730419542763805
4,461,2.2712752810280357
0,462,0.15262714964403024
1,462,1.0219973268737008
2,462,1.9165663502118988
3,462,2.0702159717585604
4,462,2.099521946650899
0,463,0.10684983056528485
1,463,1.0462602558414165
2,463,1.8770624134136504
3,463,2.05893840427973
4,463,2.147902016870152
0,464,0.05302870343526789
1,464,1.0254638395684754
2,464,1.9209286512116754
3,464,2.1047490304864063
4,464,2.2131915737307497
0,465,0.1961249277334703
1,465,1.0621489195008114
2,465,2.018636532911905
3,465,2.0465508680719715
4,465,2.065933342129595
0,466,0.20858924101315368
1,466,1.080364356165642
2,466,2.0417294516838096
3,466,2.0464048413893186
4,466,2.112757318260276
0,467,0.15462794774333782
1,467,1.0132727612516386
2,467,1.8539605928309393
3,467,2.0494991096476483
4,467,2.163085467214683
0,468,0.23237302384038916
1,468,1.1480833311151146
2,468,1.8707132044055208
3,468,1.9415896076112409
4,468,2.1682433124996607
0,469,0.14926441613703068
1,469,1.099427075041675
2,469,1.9939531011748655
3,469,2.0293758948607143
4,469,2.11727428722023
0,470,0.05785211457151196
1,470,1.0489250835284152
2,470,1.9842458376735144
3,470,1.9908200636190685
4,470,2.2271043890264255
0,471,0.12693057768024676
1,471,1.0458499744902479
2,471,2.022144640781381
3,471,2.0558047738369223
4,471,2.0791641212376706
0,472,0.2260368572298327
1,472,1.0898356336624722
2,472,2.038002040293927
3,472,2.058227215556403
4,472,2.0692975068045842
0,473,0.31629806860012877
1,473,1.0615287793989467
2,473,1.9734611236669612
3,473,2.01741369397196
4,473,2.0656868758037645
0,474,0.16832123083450112
1,474,1.0529583223468093
2,474,1.9799386389732403
3,474,2.058170263132218
4,474,2.0609843027629595
0,475,0.24509032713301243
1,475,1.0737520087013204
2,475,2.0040191620732553
3,475,2.02470697101576
4,475,2.0738761791290017
0,476,0.1649368935286635
1,476,1.061631629047659
2,476,1.9930726191740729
3,476,2.034454181566741
4,476,2.1149470213125676
0,477,0.2938249204860314
1,477,1.1035101647392966
2,477,1.990815269185853
3,477,2.057542601354362
4,477,2.09455337790024
0,478,0.3077011886303071
1,478,1.031910893883689
2,478,1.975106619978042
3,478,2.0624465697577223
4,478,2.069767951299472
0,479,0.08752178562977603
1,479,1.0304594122582438
2,479,1.9420691473110687
3,479,2.1331658717700623
4,479,2.1373017914062187
0,480,0.29536084547843133
1,480,1.0840017402475985
2,480,2.0283049657551526
3,480,2.1455335997136835
4,480,2.3169967711862007
0,481,0.10594609796214638
1,481,1.0466720330913928
2,481,1.9647619792317002
3,481,2.002651996691836
4,481,2.0934635801475445
0,482,0.0641377215667154
1,482,1.0241281175299182
2,482,1.956162541910465
3,482,2.1056726659316896
4,482,2.181763368332194
0,483,0.12285605155322918
1,483,1.0640001386401292
2,483,1.9993366239616193
3,483,2.1522265328810595
4,483,2.2115356267278248
0,484,0.21025369004278593
1,484,1.0679753965765424
2,484,2.00067938632345
3,484,2.039683738615645
4,484,2.162998097564991
0,485,0.10727868035729107
1,485,1.064047496597383
2,485,1.9895460069559996
3,485,1.9949130296365611
4,485,2.0621489303991476
0,486,0.10300256185300455
1,486,1.0443222668398873
2,486,2.0154042406539316
3,486,2.016425966420605
4,486,2.144049132251216
0,487,0.1872516772072849
1,487,1.0373583534006388
2,487,1.9583797218374397
3,487,1.9946663988089193
4,487,2.136415551350278
0,488,0.28479447006545444
1,488,1.0584809603440852
2,488,2.0019305897044544
3,488,2.093205127867482
4,488,2.1375081928493023
0,489,0.17905922619591888
1,489,1.0706934350276833
2,489,2.004191791839277
3,489,2.0449154027524785
4,489,2.134504020552776
0,490,0.11088768656846079
1,490,1.0949920085442129
2,490,1.953132623711407
3,490,2.0114737822477804
4,490,2.080738272681688
0,491,0.15210700095598667
1,491,1.0817549655321392
2,491,2.0331212997164663
3,491,2.0959428247677
4,491,2.2289267245132707
0,492,0.18831516540959503
1,492,1.1163608101453013
2,492,1.9366014994302128
3,492,2.0119144482991893
4,492,2.127053662138637
0,493,0.30308484225581456
1,493,1.0789220575620715
2,493,1.987371879130815
3,493,2.0503989199811734
4,493,2.0621986731155983
0,494,0.170426392017859
1,494,1.063428337270801
2,494,2.0621616282855735
3,494,2.0731572757617025
4,494,2.082398276485935
0,495,0.1540919805295131
1,495,1.0543182301873804
2,495,1.9583087638269228
3,495,2.026599870144726
4,495,2.062045063649867
0,496,0.09754777456563873
1,496,1.0463391070057855
2,496,1.9873498238741787
3,496,2.0155119581438186
4,496,2.127289707323613
0,497,0.13398455412370294
1,497,1.0415577485885035
2,497,2.040020614017953
3,497,2.077243612768979
4,497,2.1412076786691934
0,498,0.05618873104346553
1,498,1.0120804664127652
2,498,1.9796100512421466
3,498,2.082240598462286
4,498,2.166139099242237
0,499,0.2947908270226492
1,499,1.0495228329396347
2,499,1.920821898486771
3,499,2.1372981077698454
4,499,2.146129572875511
0,500,0.17607771649091863
1,500,1.0881790717496436
2,500,2.0416535245192353
3,500,2.068174496235172
4,500,2.194220469075482
0,501,0.2980605912911829
1,501,1.0721220963172302
2,501,2.0124561091647335
3,501,2.126685617468135
4,501,2.1459804745679114
0,502,0.2161353686760596
1,502,1.056131104372112
2,502,1.9942960276576647
3,502,2.1307045275659258
4,502,2.192059579809081
0,503,0.20970947834403092
1,503,1.05480987510523
2,503,2.0183587044617433
3,503,2.0630518159855855
4,503,2.0846388081670573
0,504,0.13661423022602606
1,504,1.0913720223046206
2,504,2.07991723887979
3,504,2.134420065046305
4,504,2.164773677270757
0,505,0.1726854784986077
1,505,1.0736722056207375
2,505,1.980520311364155
3,505,2.0712425272302997
4,505,2.1490059344784815
0,506,0.07625197239746473
1,506,1.0426231975470217
2,506,1.992409878774809
3,506,1.9948659789792356
4,506,2.1999981564667603
0,507,0.07868520542260127
1,507,1.0398442889304742
2,507,2.002302607241464
3,507,2.0833628642023254
4,507,2.2458080888185235
0,508,0.24711754892448948
1,508,1.0675697257120704
2,508,2.0130621896050442
3,508,2.0530495213415594
4,508,2.078871969384184
0,509,0.1895987807872092
1,509,1.025891979717769
2,509,1.9813613732887576
3,509,2.0292827934577695
4,509,2.0419182886862486
0,510,0.20200917561344256
1,510,1.0172703049937046
2,510,1.9770184901067895
3,510,2.0376231571285763
4,510,2.075130476729022
0,511,0.21046977862081517
1,511,1.0783615344112256
2,511,1.9941579319347542
3,511,2.055607614043889
4,511,2.17249180312744
0,512,0.12919714562140966
1,512,1.047971102433364
2,512,1.953493841847995
3,512,2.05303998156317
4,512,2.159526489758114
0,513,0.1364476554304097
1,513,1.1040138083827271
2,513,2.006607195846907
3,513,2.0896000102926764
4,513,2.3417609800158408
0,514,0.151669320160997
1,514,1.0518147713276478
2,514,2.015902360041194
3,514,2.0326816497084454
4,514,2.1582446852335058
0,515,0.25101699132326966
1,515,1.0435984324832535
2,515,1.9623126905564316
3,515,1.98161540196372
4,515,2.107756302083687
0,516,0.3780306457926174
1,516,1.0591045285419027
2,516,1.8921316257383733
3,516,2.034787092051137
4,516,2.1960921472466244
0,517,0.19947741569408506
1,517,1.0411555335855263
2,517,2.021115623657761
3,517,2.0813735789654357
4,517,2.098104975823566
0,518,0.15404844647929145
1,518,1.0676107288963665
2,518,2.0227780152442394
3,518,2.0527502617163766
4,518,2.0975659834380513
0,519,0.05643934074918111
1,519,1.0193055209158282
2,519,2.013218740912176
3,519,2.071760317569165
4,519,2.1137966955366094
0,520,0.2019374312960893
1,520,1.0270989828297763
2,520,2.012856174088891
3,520,2.1107718570434004
4,520,2.1814761862055985
0,521,0.18723325940286178
1,521,1.0585249427373058
2,521,2.0134573395011364
3,521,2.0752026321672217
4,521,2.1385975820889644
0,522,0.20412652209363225
1,522,1.0607357421370076
2,522,2.0096669151669886
3,522,2.05593031190409
4,522,2.091930060427822
0,523,0.3387925520859941
1,523,1.0687121108937252
2,523,1.9898696706085544
3,523,2.0493315343680263
4,523,2.202611697412224
0,524,0.1212253405749934
1,524,1.0468061698244453
2,524,1.9951431064929608
3,524,2.0030341782404015
4,524,2.125668836150151
0,525,0.14078523562574968
1,525,1.071720667549032
2,525,2.0046548393979715
3,525,2.1753788665090235
4,525,2.228693957773669
0,526,0.18918537314529066
1,526,1.0894735464913492
2,526,2.000237458513618
3,526,2.083000341904334
4,526,2.1424170308328065
0,527,0.08873369766730696
1,527,1.0513166551924789
2,527,1.8060842525171033
3,527,2.0878567974674413
4,527,2.0987326402876816
0,528,0.27367383256654265
1,528,1.070058156996515
2,528,1.9347372616676828
3,528,2.0129976617154104
4,528,2.0821795073476044
0,529,0.07219609653955729
1,529,1.0639907983904673
2,529,2.03154536316108
3,529,2.0835652465450742
4,529,2.137449539119598
0,530,0.14113075439397593
1,530,1.0822179272268704
2,530,2.0120647775922262
3,530,2.111106712026971
4,530,2.1289819362365683
0,531,0.14269916957849915
1,531,1.0536320340931804
2,531,1.9356184085805217
3,531,2.021130180543738
4,531,2.023730793604355
0,532,0.08977772757950603
1,532,1.0410377535090767
2,532,1.9620094709189198
3,532,1.988844408260337
4,532,2.032838507524971
0,533,0.1881468264753685
1,533,1.0684960559542012
2,533,1.9575877472368184
3,533,1.9921976655835776
4,533,2.0189814353876137
0,534,0.04960637139720614
1,534,1.0361706969618532
2,534,1.859910111718163
3,534,2.030610048482702
4,534,2.06534241421863
0,535,0.10492700172881314
1,535,1.0819629362934986
2,535,1.964564752378224
3,535,2.0030094870761492
4,535,2.042238370288015
0,536,0.13636846802935543
1,536,1.0473309451237278
2,536,1.898048251399289
3,536,2.0012037958358384
4,536,2.0600135522705894
0,537,0.1487095957618554
1,537,1.0478996871793762
2,537,2.0365097596846504
3,537,2.1003510614648713
4,537,2.106190437044544
0,538,0.0570066580116233
1,538,1.0567590597806165
2,538,2.0046110823956442
3,538,2.0421588055017255
4,538,2.117242710763898
0,539,0.10578921060202948
1,539,1.0573469289633282
2,539,1.8884051408492395
3,539,2.0403120612030676
4,539,2.0605070257610225
0,540,0.323725295438068
1,540,1.0388310731662
2,540,1.9852474589481504
3,540,2.0201346517572305
4,540,2.065419773000315
0,541,0.24897852686022665
1,541,1.088857216250962
2,541,1.9479502869012761
3,541,2.0253259520491973
4,541,2.123986392519936
0,542,0.17153105745671648
1,542,1.0434530764940766
2,542,1.9413040508885564
3,542,2.059310495826939
4,542,2.1875627007571103
0,543,0.3811714312656636
1,543,1.0601436736609378
2,543,1.977885907675863
3,543,1.9804347496357222
4,543,2.124499156624542
0,544,0.3253760898447954
1,544,1.0282176547104753
2,544,1.9450093013209617
3,544,2.065175148961241
4,544,2.2503188184801988
0,545,0.08204369559953045
1,545,1.064472562117331
2,545,1.9398634987844348
3,545,1.9666331633464245
4,545,2.1212382686495417
0,546,0.09411725569016388
1,546,1.07305314666557
2,546,2.0286141755438885
3,546,2.0753278865713773
4,546,2.1426061516310986
0,547,0.052853993667872856
1,547,1.049274113027884
2,547,2.038276085552701
3,547,2.0725720771744345
4,547,2.181325618345914
0,548,0.20807610788218098
1,548,1.0676475050130918
2,548,1.8688023907742441
3,548,2.0272443888798923
4,548,2.0795981262294188
0,549,0.19550413437196462
1,549,1.0321306938267436
2,549,1.978342912768253
3,549,2.0248357534176167
4,549,2.062898092729326
0,550,0.06478112352251753
1,550,1.0422315484948588
2,550,1.8233673204059033
3,550,2.0285021687055047
4,550,2.1513842144433637
0,551,0.1243015219610415
1,551,1.054039166445443
2,551,1.9401808207396674
3,551,2.144192722493883
4,551,2.205029828184342
0,552,0.24390759038062093
1,552,1.0360578643641418
2,552,1.9085822884664494
3,552,2.1300918598684326
4,552,2.1614621878094016
0,553,0.205127044428892
1,553,1.0582093828076184
2,553,1.837691996242549
3,553,2.0597949595667466
4,553,2.194994743484168
0,554,0.1542400488984651
1,554,1.0417524530962823
2,554,1.9523864478658401
3,554,2.0920924713521205
4,554,2.188233335989043
0,555,0.170699912417848
1,555,1.0537764141916741
2,555,1.9491746847352456
3,555,2.1064318241029008
4,555,2.1636458426506793
0,556,0.07741430665970675
1,556,1.0543911272713782
2,556,1.9779645988400407
3,556,2.1107281801371833
4,556,2.148386476381634
0,557,0.2398550695383812
1,557,1.0429731349626836
2,557,1.975438652099978
3,557,2.0707413239176082
4,557,2.1061555288388267
0,558,0.17989603691749237
1,558,1.0066501524087481
2,558,1.8775526343488995
3,558,2.0445928509413878
4,558,2.2405863101726666
0,559,0.13090980494079782
1,559,1.0608836750078334
2,559,2.048379802683256
3,559,2.0568974044457193
4,559,2.0764132536002498
0,560,0.15434054394325747
1,560,1.0299584475682355
2,560,1.9511473257897054
3,560,2.040374154354514
4,560,2.2772547814945154
0,561,0.3215807071855242
1,561,1.0605775890342852
2,561,1.977515396750683
3,561,2.1213905330286487
4,561,2.1737784061090335
0,562,0.18642377452462397
1,562,1.0771134902605857
2,562,1.8823401101323396
3,562,2.156822273548401
4,562,2.157052200750495
0,563,0.2456847039885801
1,563,1.049541295217402
2,563,2.0015776199354334
3,563,2.018666005357298
4,563,2.0429914976928867
0,564,0.1184095562217794
1,564,1.048257612524412
2,564,1.9420852446164423
3,564,1.9818313536070564
4,564,2.077360868995994
0,565,0.1835485667618113
1,565,1.0492909223833986
2,565,2.0137882361798134
3,565,2.028351285592591
4,565,2.0740552316087535
0,566,0.21516230803202374
1,566,1.061347080761328
2,566,1.9676066095435742
3,566,1.9854572674135174
4,566,2.065172519730484
0,567,0.18937515147950357
1,567,1.0226092056362672
2,567,1.9040677316202244
3,567,2.057500695908253
4,567,2.067099038704658
0,568,0.0805700641176042
1,568,1.0616596778450915
2,568,2.0184832008485856
3,568,2.025742543232104
4,568,2.0699084802436643
0,569,0.12194294321110909
1,569,1.0830624856128037
2,569,1.9320132724779806
3,569,2.0608199754927816
4,569,2.0806496772644554
0,570,0.34069292334612544
1,570,1.0866864752430292
2,570,1.9650554074935365
3,570,2.0105568438482955
4,570,2.072006477159892
0,571,0.2749452402386223
1,571,1.0385174764618446
2,571,2.0345079697984563
3,571,2.0360242514081586
4,571,2.046779721988222
0,572,0.1886765425877537
1,572,1.0522899542448438
2,572,1.981182960840362
3,572,1.9897275025368568
4,572,2.0911805396936907
0,573,0.1826552900984263
1,573,1.027257254559138
2,573,1.954063665507182
3,573,1.9794877032475975
4,573,2.1168404185546112
0,574,0.09725476335646388
1,574,1.0114778706234355
2,574,1.8953714377246378
3,574,1.9794549078671864
4,574,2.102269479987797
0,575,0.13085079401645644
1,575,1.048444291852033
2,575,1.8790935196591856
3,575,1.9748141328075821
4,575,2.064060689257065
0,576,0.1718684842985254
1,576,1.024781130943126
2,576,1.8129803300295821
3,576,1.9856760102352071
4,576,2.0985798796099684
0,577,0.11001628878713596
1,577,1.0512159717932774
2,577,1.8693579325562624
3,577,2.0429306719009666
4,577,2.1672902927884943
0,578,0.297143523100343
1,578,1.0477039667933326
2,578,1.8426022788285767
3,578,2.0576463590382397
4,578,2.0987841662193834
0,579,0.1097211200603278
1,579,1.0606469520065922
2,579,1.9398011037502751
3,579,2.075133501208533
4,579,2.082258717860492
0,580,0.153246162819354
1,580,1.0792717436937647
2,580,1.8838327122640846
3,580,1.986874173246436
4,580,2.103858351437082
0,581,0.1856410889546778
1,581,1.0759925453257757
2,581,2.0362482289608286
3,581,2.055121638504149
4,581,2.1442829916822244
0,582,0.16472596172973233
1,582,1.0638719025309542
2,582,1.954449727811308
3,582,2.085888759564213
4,582,2.14343361283639
0,583,0.2723939978328028
1,583,1.0357852511367345
2,583,2.0087989469393595
3,583,2.0453553144993184
4,583,2.0640153746932
0,584,0.09174541571552736
1,584,1.0666749461136158
2,584,1.9496250171976854
3,584,2.075176794314375
4,584,2.2243457277095837
0,585,0.2226780865420731
1,585,1.0675618024977536
2,585,1.995586930606234
3,585,2.0474992303141772
4,585,2.104432398571616
0,586,0.34060080654882535
1,586,1.0615352514868075
2,586,1.9443032641621218
3,586,2.0917589458992727
4,586,2.197088323088001
0,587,0.20336088361500554
1,587,1.0548756296924202
2,587,1.9413317565008859
3,587,2.074724352904773
4,587,2.102479231759539
0,588,0.16334600475804686
1,588,1.0393411714671692
2,588,1.944819092459109
3,588,2.0106088575996086
4,588,2.0971197017692123
0,589,0.30319011345439073
1,589,1.0748904359582252
2,589,1.9964778221356112
3,589,2.1042804552186185
4,589,2.2262562019506342
0,590,0.16868246325528546
1,590,1.0455555240142418
2,590,2.0167778577703332
3,590,2.0513666279943275
4,590,2.1101545902687704
0,591,0.0696927718034163
1,591,1.0493618492457468
2,591,1.9349212806233904
3,591,2.0352744000360095
4,591,2.12751130471055
0,592,0.17398997087054954
1,592,1.0543408969725716
2,592,2.029572023567112
3,592,2.0785858167904263
4,592,2.1094090071829488
0,593,0.11544552230259175
1,593,1.0305072046619084
2,593,1.9800019941087537
3,593,2.0743343120841575
4,593,2.2104251213813892
0,594,0.11165764286359203
1,594,1.09359372152881
2,594,1.9521029401349104
3,594,2.052683421701821
4,594,2.2557129538169653
0,595,0.1343851497281574
1,595,1.0563373680996093
2,595,1.8690886033058856
3,595,2.0377676869951906
4,595,2.15067601648358
0,596,0.13385207298869192
1,596,1.057525915222162
2,596,1.8839398958590632
3,596,2.0447344346722662
4,596,2.2519021813461597
0,597,0.18523372109266095
1,597,1.095515929910985
2,597,2.022520566470526
3,597,2.03779955028489
4,597,2.0784736262022436
0,598,0.07583298326475718
1,598,1.024310120150893
2,598,1.985407264386285
3,598,2.0297618641408914
4,598,2.0920958429552097
0,599,0.14877550420096874
1,599,1.058718403773674
2,599,1.9846893168093174
3,599,2.0525763559567953
4,599,2.1042772347791145
0,600,0.10944358744890156
1,600,1.0434719283615006
2,600,2.001779641781785
3,600,2.05032498854952
4,600,2.115843581410768
0,601,0.11700109066808828
1,601,1.0352081993005127
2,601,1.9777088888134642
3,601,2.004222082969689
4,601,2.081168803193098
0,602,0.06429104282269638
1,602,1.026742864598774
2,602,2.013371833524911
3,602,2.0411110477921284
4,602,2.0973817165508026
0,603,0.2393730544580691
1,603,1.0302772728419038
2,603,1.9344178656306203
3,603,2.041472580704372
4,603,2.0935570794711094
0,604,0.23459595177078157
1,604,1.0673853370381154
2,604,1.937268448232577
3,604,2.0632857970016674
4,604,2.1252740179609484
0,605,0.15134924930509897
1,605,1.077480469779689
2,605,1.8548040174305793
3,605,1.9702721641075083
4,605,2.0255801780778797
0,606,0.29345497826192024
1,606,1.0646565683015417
2,606,1.9091485374809911
3,606,1.9999892750701103
4,606,2.0965627567379466
0,607,0.02145332798638
1,607,1.0176424087822566
2,607,1.861851066824384
3,607,2.0620808679147684
4,607,2.068054538013325
0,608,0.1379756419960494
1,608,1.0492143649590369
2,608,1.9177913150139148
3,608,2.001401023344643
4,608,2.2906405267230103
0,609,0.19037767090906016
1,609,1.0418606561130617
2,609,1.9757202294840681
3,609,2.0223460994905382
4,609,2.2014689557892426
0,610,0.3454864373762942
1,610,1.070487513495869
2,610,1.8155729261331164
3,610,2.017354520547399
4,610,2.1031794955938916
0,611,0.3441745578990393
1,611,1.0590259828922
2,611,1.8801219296544278
3,611,1.9262356794350932
4,611,2.155994585950403
0,612,0.11275733250588765
1,612,1.0620534646350765
2,612,1.8818981880543826
3,612,1.9544483384058164
4,612,2.3031153812289817
0,613,0.12384465635950159
1,613,1.0475320200443228
2,613,1.8541588455852398
3,613,2.0260003756789917
4,613,2.2855163549402757
0,614,0.19961979605866842
1,614,1.0813955030285318
2,614,1.7771062847418881
3,614,2.039311320413508
4,614,2.2463792389150434
0,615,0.22766725123838388
1,615,1.0078127564470487
2,615,1.9314571160352318
3,615,2.0529726860385256
4,615,2.173534013772294
0,616,0.24974628205820704
1,616,1.0325040722096408
2,616,1.9156596730786828
3,616,2.081801216725461
4,616,2.2455331232534035
0,617,0.06477418864467221
1,617,1.063002758490147
2,617,2.0489067618310557
3,617,2.065373842197619
4,617,2.148495534151504
0,618,0.2599278109381616
1,618,1.0637162537415126
2,618,1.9296654213780329
3,618,2.04176036399413
4,618,2.0821467496993016
0,619,0.19335283075894127
1,619,1.029964466183787
2,619,1.9190899264697758
3,619,2.0085215491769564
4,619,2.0179494289891644
0,620,0.06839087769242619
1,620,1.0409972157712712
2,620,1.9425202250786178
3,620,2.0479156877714155
4,620,2.1320492406745557
0,621,0.09298045823068402
1,621,0.9939608923707344
2,621,1.815102504541244
3,621,2.1165197026654536
4,621,2.247886933571672
0,622,0.16696344837651644
1,622,1.0477970158118515
2,622,1.8911038621956078
3,622,2.0897078330890952
4,622,2.2015874418586265
0,623,0.2135904313469577
1,623,1.0295020739291532
2,623,1.7746183570253753
3,623,2.143521680983183
4,623,2.19327848155813
0,624,0.2809389438119796
1,624,1.081172842700719
2,624,1.9864076338497942
3,624,2.0200261807308397
4,624,2.2213366274552264
0,625,0.0853080700390085
1,625,1.0507247021796573
2,625,1.9489396133537775
3,625,1.951069987096076
4,625,2.315647673107364
0,626,0.18077898852052465
1,626,1.0360381721759937
2,626,1.963165506309208
3,626,1.9640894481458668
4,626,2.27004595419291
0,627,0.16927867728667764
1,627,1.054449213603525
2,627,1.9476256339969347
3,627,2.0876087991071444
4,627,2.198437935229808
0,628,0.07518756122600885
1,628,1.0644884724002202
2,628,1.8444077916852257
3,628,2.030374492254802
4,628,2.225769118523147
0,629,0.09414615263014275
1,629,1.0838338105011538
2,629,1.9678545441001754
3,629,1.9708078927506318
4,629,2.131880268731665
0,630,0.3572117611188506
1,630,1.086402083142965
2,630,1.9073785135582293
3,630,2.025471246390547
4,630,2.030099408144164
0,631,0.2840487311418012
1,631,1.0676050327459543
2,631,1.988988485132774
3,631,2.0756714620915386
4,631,2.087849755672342
0,632,0.05872695010617554
1,632,1.0520188051387427
2,632,1.9180531174991569
3,632,2.079048659588602
4,632,2.1423089112970195
0,633,0.07091081127953733
1,633,1.0435761581305607
2,633,2.0345453491668524
3,633,2.1007991673536717
4,633,2.232186261708515
0,634,0.17955193447272003
1,634,1.0677458337212167
2,634,1.9725997710330452
3,634,2.0583505171944863
4,634,2.1996003801424027
0,635,0.22327135094221684
1,635,1.0304435311922842
2,635,1.9868788806593218
3,635,2.063399548173283
4,635,2.085727119526808
0,636,0.10426755180854996
1,636,1.0576220376742447
2,636,1.6842685632763637
3,636,2.099432765270692
4,636,2.1923582548349314
0,637,0.2413803068073962
1,637,1.0382899949890076
2,637,1.9498914296041976
3,637,2.1077292280251547
4,637,2.1252489277023776
0,638,0.143524670158937
1,638,1.0513665041611961
2,638,1.773384140095058
3,638,2.072168632313356
4,638,2.1992763432270355
0,639,0.09043495306415023
1,639,1.0510102032500395
2,639,1.9241351899378254
3,639,2.0514625527208583
4,639,2.339971735949599
0,640,0.16963421075417462
1,640,1.0403446056014607
2,640,1.9516742514528367
3,640,2.0419978100241543
4,640,2.2353688523554363
0,641,0.2285075040579992
1,641,1.0430437289076893
2,641,1.949145217515076
3,641,2.022222929875795
4,641,2.1688886378141605
0,642,0.11894434483747823
1,642,1.0405458619150372
2,642,1.931635832056954
3,642,2.0550599124974207
4,642,2.3595531611871303
0,643,0.19585802309024963
1,643,1.0523076835978313
2,643,1.878957490228303
3,643,2.0405465791119086
4,643,2.107217940797442
0,644,0.23530738997687334
1,644,1.0701925059133297
2,644,1.8547060863402904
3,644,2.0806425247419846
4,644,2.2822168309098854
0,645,0.05408893161916674
1,645,1.0364855851964667
2,645,1.9039791671285087
3,645,2.0495833829486294
4,645,2.325790265810742
0,646,0.2566270432618397
1,646,1.0359246284203092
2,646,1.8675432673573422
3,646,2.0653179103043047
4,646,2.2806242698403927
0,647,0.18341311416009964
1,647,1.0588641718873841
2,647,1.9838050630218131
3,647,2.0798648399442987
4,647,2.2115898769495352
0,648,0.1324845040887987
1,648,1.0642965437872105
2,648,1.9426277100300946
3,648,2.037673445592246
4,648,2.039034627955412
0,649,0.17673378056948752
1,649,1.0368914093475596
2,649,1.915007330333322
3,649,2.0700928819781725
4,649,2.1903282016344834
0,650,0.2425075672958309
1,650,1.0326118403137448
2,650,2.0304871516748055
3,650,2.066959575699135
4,650,2.0933049148512963
0,651,0.1466620169555246
1,651,1.0901772388902184
2,651,1.9108496440178937
3,651,2.0332742793472987
4,651,2.0536287455339592
0,652,0.1240476938348225
1,652,1.029867268115308
2,652,1.959300704791618
3,652,1.997095739877419
4,652,2.2058322293509574
0,653,0.22365506400840665
1,653,1.0718949225021186
2,653,1.9961773754640053
3,653,2.0417596280488493
4,653,2.159731582761798
0,654,0.2600515872781217
1,654,1.0594605230332836
2,654,1.9917871847395576
3,654,2.0149734282824365
4,654,2.054957805912908
0,655,0.1976856607390926
1,655,1.053308257179626
2,655,1.9971782336952302
3,655,2.042735083903872
4,655,2.198563980215802
0,656,0.1342998910744735
1,656,1.0134749717462965
2,656,1.9721220733426335
3,656,2.083474595922189
4,656,2.224821810751529
0,657,0.1835549280434763
1,657,1.0307051982254711
2,657,1.8506707476232211
3,657,2.045520136864872
4,657,2.197612195774464
0,658,0.14594002738843542
1,658,1.0684021119396563
2,658,1.949573214080462
3,658,2.0129004868386033
4,658,2.173462551911611
0,659,0.0778472051008635
1,659,1.0658614604344026
2,659,1.9902223817748024
3,659,2.0372722153563103
4,659,2.0604670535892122
0,660,0.2783417856594269
1,660,1.0563864113538493
2,660,2.025413281915938
3,660,2.077136515337937
4,660,2.0896112819546078
0,661,0.17578181326558176
1,661,1.0747967039577195
2,661,1.936696800374496
3,661,2.1176002294196823
4,661,2.258707267002302
0,662,0.136871179815738
1,662,1.0770324360130863
2,662,1.9238253684357334
3,662,2.0574965891053587
4,662,2.0681693732789665
0,663,0.19440534001002774
1,663,1.0322703542655178
2,663,1.94862335801821
3,663,2.0386304573540026
4,663,2.1751730530566245
0,664,0.25749851225625375
1,664,1.0541151442750833
2,664,2.002099092421385
3,664,2.0488526238536853
4,664,2.31549228925278
0,665,0.36929071181332873
1,665,1.0960583474023153
2,665,1.9845462527363706
3,665,2.0451871685732965
4,665,2.1712183294457175
0,666,0.09373076703642069
1,666,1.0582779663754798
2,666,1.936253291400494
3,666,2.0245955796928743
4,666,2.153843858272698
0,667,0.10737574591588739
1,667,1.0622694336911844
2,667,1.9309756083707215
3,667,2.0667654466434233
4,667,2.1646864513441324
0,668,0.20328570889562225
1,668,1.0828740397558738
2,668,1.8749539872379917
3,668,2.0488794824972314
4,668,2.1224280222892564
0,669,0.06524262121049387
1,669,1.0619511541436728
2,669,1.9711148807583054
3,669,2.061865250154603
4,669,2.148101130081021
0,670,0.14746355705883263
1,670,1.0850614840098602
2,670,1.9737143559200472
3,670,2.0335439797652213
4,670,2.1326783065680353
0,671,0.181004348294005
1,671,1.0583912062089311
2,671,2.0085677332978262
3,671,2.0781436022564264
4,671,2.1337782305539914
0,672,0.16224825285885075
1,672,1.069097402785095
2,672,1.9443462465953567
3,672,2.0309278228130427
4,672,2.062662619974811
0,673,0.4174360265841885
1,673,1.0812629632909183
2,673,2.0459912789544354
3,673,2.0477961469075563
4,673,2.0765372784153513
0,674,0.2568638121245575
1,674,1.0542956335012665
2,674,2.0098361179144018
3,674,2.0375782210141224
4,674,2.160349951688283
0,675,0.1504331362788033
1,675,1.0461002726602577
2,675,1.8998830031608456
3,675,1.9965457203419903
4,675,2.0947785631908564
0,676,0.1800992833358444
1,676,1.0537014042622135
2,676,1.9281534139517225
3,676,2.02063445420816
4,676,2.151686975741545
0,677,0.19709138316642996
1,677,1.0343535270261508
2,677,1.9972588516852563
3,677,2.004717943410771
4,677,2.3532898517991767
0,678,0.14182115820371352
1,678,1.020547967417104
2,678,1.7921240640027722
3,678,2.032810616323249
